NZ_CP064364.1	VFG005476(gb|WP_011889189)	95.210	334	0
NZ_CP064364.1	VFG005476(gb|WP_011889189)	96.739	92	0
NZ_CP064364.1	VFG005565(gb|WP_011285695)	100.000	2988	0
NZ_CP064364.1	VFG005564(gb|WP_010922623)	99.967	2988	0
NZ_CP064364.1	VFG005569(gb|WP_021299028)	96.102	3027	0
NZ_CP064364.1	VFG005567(gb|WP_011054962)	96.150	3013	0
NZ_CP064364.1	VFG005571(gb|WP_021340122)	95.950	3012	0
NZ_CP064364.1	VFG005575(gb|WP_021340901)	95.470	3024	0
NZ_CP064364.1	VFG005586(gb|WP_010922241)	100.000	2418	0
NZ_CP064364.1	VFG005592(gb|WP_021340484)	99.338	2418	0
NZ_CP064364.1	VFG005588(gb|WP_021775276)	99.297	2418	0
NZ_CP064364.1	VFG005596(gb|WP_021340960)	99.132	2418	0
NZ_CP064364.1	VFG005594(gb|WP_032461515)	99.132	2418	0
NZ_CP064364.1	VFG005593	99.132	2418	0
NZ_CP064364.1	VFG005595(gb|WP_011017713)	99.090	2418	0
NZ_CP064364.1	VFG005591	98.841	2415	0
NZ_CP064364.1	VFG005233(gb|WP_015055896)	99.912	2274	0
NZ_CP064364.1	VFG005589(gb|WP_011054407)	99.252	2272	0
NZ_CP064364.1	VFG005589(gb|WP_011054407)	100.000	161	0
NZ_CP064364.1	VFG005572(gb|WP_002988512)	96.972	2378	0
NZ_CP064364.1	VFG005572(gb|WP_002988512)	93.421	304	0
NZ_CP064364.1	VFG005574(gb|WP_011018182)	95.369	2332	0
NZ_CP064364.1	VFG005574(gb|WP_011018182)	96.113	283	0
NZ_CP064364.1	VFG005570(gb|WP_011888621)	95.051	2364	0
NZ_CP064364.1	VFG005570(gb|WP_011888621)	98.795	249	0
NZ_CP064364.1	VFG005566(gb|WP_021775473)	93.773	2409	0
NZ_CP064364.1	VFG005566(gb|WP_021775473)	93.750	304	0
NZ_CP064364.1	VFG000976(gb|WP_010921831)	99.883	1716	0
NZ_CP064364.1	VFG005712(gb|WP_010921831)	99.417	1716	0
NZ_CP064364.1	VFG005719(gb|WP_072135444)	99.359	1716	0
NZ_CP064364.1	VFG005715(gb|WP_075340184)	99.301	1716	0
NZ_CP064364.1	VFG005714(gb|WP_079891227)	99.068	1716	0
NZ_CP064364.1	VFG005716(gb|WP_079992258)	99.009	1716	0
NZ_CP064364.1	VFG005711(gb|WP_079890477)	98.834	1716	0
NZ_CP064364.1	VFG000959(gb|WP_010922232)	100.000	1653	0
NZ_CP064364.1	VFG005720(gb|WP_076638061)	98.660	1716	0
NZ_CP064364.1	VFG005710(gb|WP_011285365)	98.660	1716	0
NZ_CP064364.1	VFG005185(gb|WP_002991968)	99.032	1653	0
NZ_CP064364.1	VFG005182(gb|WP_002989998)	98.911	1653	0
NZ_CP064364.1	VFG005177(gb|WP_011054400)	98.911	1653	0
NZ_CP064364.1	VFG005180(gb|WP_011888922)	98.306	1653	0
NZ_CP064364.1	VFG005184(gb|WP_011017703)	98.185	1653	0
NZ_CP064364.1	VFG005181(gb|WP_021340474)	98.125	1653	0
NZ_CP064364.1	VFG005179(gb|WP_021299312)	98.064	1653	0
NZ_CP064364.1	VFG005176(gb|WP_021775279)	98.064	1653	0
NZ_CP064364.1	VFG005143(gb|WP_011285743)	100.000	1455	0
NZ_CP064364.1	VFG005143(gb|WP_011285743)	99.684	316	0
NZ_CP064364.1	VFG005143(gb|WP_011285743)	96.818	220	0
NZ_CP064364.1	VFG005143(gb|WP_011285743)	96.818	220	0
NZ_CP064364.1	VFG005143(gb|WP_011285743)	76.900	329	0
NZ_CP064364.1	VFG005143(gb|WP_011285743)	79.730	222	0
NZ_CP064364.1	VFG005143(gb|WP_011285743)	94.681	94	0
NZ_CP064364.1	VFG005143(gb|WP_011285743)	94.681	94	0
NZ_CP064364.1	VFG000968(gb|WP_010922714)	99.863	1455	0
NZ_CP064364.1	VFG000968(gb|WP_010922714)	100.000	316	0
NZ_CP064364.1	VFG000968(gb|WP_010922714)	96.818	220	0
NZ_CP064364.1	VFG000968(gb|WP_010922714)	96.818	220	0
NZ_CP064364.1	VFG000968(gb|WP_010922714)	76.900	329	0
NZ_CP064364.1	VFG000968(gb|WP_010922714)	79.730	222	0
NZ_CP064364.1	VFG000968(gb|WP_010922714)	94.681	94	0
NZ_CP064364.1	VFG000968(gb|WP_010922714)	94.681	94	0
NZ_CP064364.1	VFG000975(gb|WP_010922690)	99.924	1323	0
NZ_CP064364.1	VFG005534(gb|WP_011054989)	99.922	1284	0
NZ_CP064364.1	VFG005537(gb|WP_011054989)	99.844	1284	0
NZ_CP064364.1	VFG005535(gb|WP_011054989)	99.844	1284	0
NZ_CP064364.1	VFG005539(gb|WP_011054989)	99.766	1284	0
NZ_CP064364.1	VFG005536(gb|WP_021775465)	99.688	1284	0
NZ_CP064364.1	VFG005545(gb|WP_011054989)	99.611	1284	0
NZ_CP064364.1	VFG005543(gb|WP_002988145)	99.611	1284	0
NZ_CP064364.1	VFG005540(gb|WP_011054989)	99.611	1284	0
NZ_CP064364.1	VFG005542	99.533	1284	0
NZ_CP064364.1	VFG005544(gb|WP_011018213)	99.455	1284	0
NZ_CP064364.1	VFG000962(gb|WP_029714250)	100.000	1260	0
NZ_CP064364.1	VFG005823(gb|WP_011285768)	99.921	1260	0
NZ_CP064364.1	VFG005831(gb|WP_011018340)	99.762	1260	0
NZ_CP064364.1	VFG005832	99.603	1261	0
NZ_CP064364.1	VFG005829(gb|WP_002991440)	99.603	1260	0
NZ_CP064364.1	VFG005827(gb|WP_002982042)	99.603	1260	0
NZ_CP064364.1	VFG005825(gb|WP_011055113)	99.603	1260	0
NZ_CP064364.1	VFG005824(gb|WP_020905602)	99.524	1260	0
NZ_CP064364.1	VFG005515(gb|WP_002994926)	100.000	1224	0
NZ_CP064364.1	VFG005520(gb|WP_002994926)	99.755	1224	0
NZ_CP064364.1	VFG005526(gb|WP_011285340)	99.592	1224	0
NZ_CP064364.1	VFG000963(gb|WP_009880737)	100.000	1209	0
NZ_CP064364.1	VFG005854(gb|WP_011527820)	99.917	1209	0
NZ_CP064364.1	VFG005522(gb|WP_002991468)	99.510	1224	0
NZ_CP064364.1	VFG005525(gb|WP_002981947)	99.428	1224	0
NZ_CP064364.1	VFG005521(gb|WP_002981947)	99.428	1224	0
NZ_CP064364.1	VFG005518(gb|WP_002994926)	99.428	1224	0
NZ_CP064364.1	VFG005517(gb|WP_002991468)	99.428	1224	0
NZ_CP064364.1	VFG005853(gb|WP_002991442)	99.669	1209	0
NZ_CP064364.1	VFG000973(gb|WP_010922720)	100.000	1197	0
NZ_CP064364.1	VFG005848(gb|WP_002992300)	99.586	1209	0
NZ_CP064364.1	VFG005856(gb|WP_011285337)	99.504	1209	0
NZ_CP064364.1	VFG005855(gb|WP_011018341)	99.421	1209	0
NZ_CP064364.1	VFG005852(gb|WP_011018341)	99.421	1209	0
NZ_CP064364.1	VFG005851(gb|WP_011889255)	99.421	1209	0
NZ_CP064364.1	VFG005849(gb|WP_011106927)	99.421	1210	0
NZ_CP064364.1	VFG005437(gb|WP_002991253)	99.749	1197	0
NZ_CP064364.1	VFG005441(gb|WP_002991253)	99.666	1197	0
NZ_CP064364.1	VFG005443(gb|WP_002991253)	99.582	1197	0
NZ_CP064364.1	VFG005442(gb|WP_002991253)	99.582	1197	0
NZ_CP064364.1	VFG005440(gb|WP_011529067)	99.582	1197	0
NZ_CP064364.1	VFG005446(gb|WP_011285235)	99.499	1197	0
NZ_CP064364.1	VFG005450(gb|WP_011055029)	96.145	1323	0
NZ_CP064364.1	VFG005847	99.007	1209	0
NZ_CP064364.1	VFG005850(gb|WP_002990653)	99.309	1158	0
NZ_CP064364.1	VFG005725(gb|WP_002985264)	99.643	1119	0
NZ_CP064364.1	VFG005454(gb|WP_011184995)	94.033	1324	0
NZ_CP064364.1	VFG005457(gb|WP_011018251)	93.046	1323	0
NZ_CP064364.1	VFG005243(gb|WP_010922693)	100.000	1047	0
NZ_CP064364.1	VFG005243(gb|WP_010922693)	83.041	171	0
NZ_CP064364.1	VFG005243(gb|WP_010922693)	83.041	171	0
NZ_CP064364.1	VFG044106(gb|WP_002995381)	100.000	1023	0
NZ_CP064364.1	VFG042968(gb|WP_010921811)	100.000	1023	0
NZ_CP064364.1	VFG000961(gb|WP_010922160)	100.000	1020	0
NZ_CP064364.1	VFG005615(gb|WP_011017589)	100.000	1011	0
NZ_CP064364.1	VFG005615(gb|WP_011017589)	92.909	832	0
NZ_CP064364.1	VFG005615(gb|WP_011017589)	84.532	834	0
NZ_CP064364.1	VFG005615(gb|WP_011017589)	85.476	778	0
NZ_CP064364.1	VFG005341(gb|WP_002986042)	100.000	1011	0
NZ_CP064364.1	VFG005643(gb|WP_011017394)	100.000	1008	0
NZ_CP064364.1	VFG005643(gb|WP_011017394)	86.053	1011	0
NZ_CP064364.1	VFG005643(gb|WP_011017394)	84.532	834	0
NZ_CP064364.1	VFG005643(gb|WP_011017394)	70.745	752	0
NZ_CP064364.1	VFG005352(gb|WP_002986042)	99.901	1011	0
NZ_CP064364.1	VFG005348(gb|WP_002986042)	99.901	1011	0
NZ_CP064364.1	VFG005346(gb|WP_002986042)	99.901	1011	0
NZ_CP064364.1	VFG005351(gb|WP_002986042)	99.802	1011	0
NZ_CP064364.1	VFG005349(gb|WP_002986042)	99.802	1011	0
NZ_CP064364.1	VFG005344(gb|WP_011054177)	99.802	1011	0
NZ_CP064364.1	VFG005462(gb|WP_011054369)	99.412	1020	0
NZ_CP064364.1	VFG005347(gb|WP_002986042)	99.703	1011	0
NZ_CP064364.1	VFG005646(gb|WP_011017970)	99.900	1002	0
NZ_CP064364.1	VFG005646(gb|WP_011017970)	92.788	832	0
NZ_CP064364.1	VFG005646(gb|WP_011017970)	86.228	1002	0
NZ_CP064364.1	VFG005646(gb|WP_011017970)	86.957	391	0
NZ_CP064364.1	VFG005464	99.314	1020	0
NZ_CP064364.1	VFG005633	98.216	1009	0
NZ_CP064364.1	VFG005633	85.375	1012	0
NZ_CP064364.1	VFG005633	83.713	835	0
NZ_CP064364.1	VFG005633	72.872	752	0
NZ_CP064364.1	VFG019036(gb|WP_004218965)	100.000	933	0
NZ_CP064364.1	VFG000965(gb|WP_010922091)	98.561	973	0
NZ_CP064364.1	VFG000965(gb|WP_010922091)	84.016	732	0
NZ_CP064364.1	VFG000965(gb|WP_010922091)	80.634	599	0
NZ_CP064364.1	VFG019047(gb|WP_004218965)	99.786	933	0
NZ_CP064364.1	VFG019044(gb|WP_002990817)	99.678	933	0
NZ_CP064364.1	VFG019039(gb|WP_004218965)	99.678	933	0
NZ_CP064364.1	VFG005620(gb|WP_011054735)	98.253	973	0
NZ_CP064364.1	VFG005620(gb|WP_011054735)	84.153	732	0
NZ_CP064364.1	VFG005620(gb|WP_011054735)	80.801	599	0
NZ_CP064364.1	VFG019043(gb|WP_011017446)	99.571	933	0
NZ_CP064364.1	VFG019041(gb|WP_004218965)	99.571	933	0
NZ_CP064364.1	VFG019038(gb|WP_004218965)	99.571	933	0
NZ_CP064364.1	VFG005217(gb|WP_002987954)	100.000	921	0
NZ_CP064364.1	VFG019042(gb|WP_011889103)	99.464	933	0
NZ_CP064364.1	VFG019046(gb|WP_011017446)	99.357	933	0
NZ_CP064364.1	VFG000964(gb|WP_010922799)	100.000	915	0
NZ_CP064364.1	VFG005618	97.844	974	0
NZ_CP064364.1	VFG005618	83.765	733	0
NZ_CP064364.1	VFG005618	80.333	600	0
NZ_CP064364.1	VFG005879(gb|WP_011018342)	99.672	915	0
NZ_CP064364.1	VFG005880(gb|WP_002991444)	99.563	915	0
NZ_CP064364.1	VFG005877(gb|WP_002991444)	99.563	915	0
NZ_CP064364.1	VFG005228(gb|WP_000715197)	99.349	921	0
NZ_CP064364.1	VFG005225(gb|WP_002987954)	99.349	921	0
NZ_CP064364.1	VFG005871(gb|WP_002991444)	99.454	915	0
NZ_CP064364.1	VFG005220(gb|WP_002987954)	99.240	921	0
NZ_CP064364.1	VFG005876(gb|WP_002982024)	99.344	915	0
NZ_CP064364.1	VFG005872(gb|WP_002982024)	99.344	915	0
NZ_CP064364.1	VFG005219(gb|WP_000715197)	99.131	921	0
NZ_CP064364.1	VFG005875(gb|WP_011889256)	99.235	915	0
NZ_CP064364.1	VFG005224(gb|WP_002982485)	99.023	921	0
NZ_CP064364.1	VFG005227(gb|WP_011018275)	98.914	921	0
NZ_CP064364.1	VFG005223(gb|WP_011889188)	98.914	921	0
NZ_CP064364.1	VFG005222(gb|WP_002982485)	98.914	921	0
NZ_CP064364.1	VFG005874(gb|WP_002986125)	99.556	900	0
NZ_CP064364.1	VFG044107(gb|WP_010922615)	100.000	885	0
NZ_CP064364.1	VFG044108(gb|WP_010922616)	100.000	876	0
NZ_CP064364.1	VFG005636(gb|WP_011184912)	94.261	1028	0
NZ_CP064364.1	VFG005636(gb|WP_011184912)	87.436	780	0
NZ_CP064364.1	VFG005636(gb|WP_011184912)	89.258	391	0
NZ_CP064364.1	VFG005636(gb|WP_011184912)	72.682	798	0
NZ_CP064364.1	VFG044105(gb|WP_010922614)	100.000	837	0
NZ_CP064364.1	VFG005819(gb|WP_011285742)	96.709	942	0
NZ_CP064364.1	VFG005819(gb|WP_011285742)	98.658	149	0
NZ_CP064364.1	VFG005819(gb|WP_011285742)	96.644	149	0
NZ_CP064364.1	VFG005819(gb|WP_011285742)	98.387	62	0
NZ_CP064364.1	VFG005819(gb|WP_011285742)	96.774	62	0
NZ_CP064364.1	VFG000972(gb|WP_010922713)	96.892	933	0
NZ_CP064364.1	VFG000972(gb|WP_010922713)	98.658	149	0
NZ_CP064364.1	VFG000972(gb|WP_010922713)	96.644	149	0
NZ_CP064364.1	VFG000972(gb|WP_010922713)	98.387	62	0
NZ_CP064364.1	VFG000972(gb|WP_010922713)	96.774	62	0
NZ_CP064364.1	VFG005617(gb|WP_011054441)	93.948	1008	0
NZ_CP064364.1	VFG005617(gb|WP_011054441)	84.684	1012	0
NZ_CP064364.1	VFG005617(gb|WP_011054441)	85.150	835	0
NZ_CP064364.1	VFG005617(gb|WP_011054441)	82.119	151	0
NZ_CP064364.1	VFG005626	93.849	1008	0
NZ_CP064364.1	VFG005626	84.585	1012	0
NZ_CP064364.1	VFG005626	85.150	835	0
NZ_CP064364.1	VFG005626	82.119	151	0
NZ_CP064364.1	VFG000969(gb|WP_010922721)	100.000	816	0
NZ_CP064364.1	VFG005206(gb|WP_011285217)	88.235	1292	0
NZ_CP064364.1	VFG005206(gb|WP_011285217)	90.938	320	0
NZ_CP064364.1	VFG005206(gb|WP_011285217)	85.116	215	0
NZ_CP064364.1	VFG005406(gb|WP_010922721)	99.510	816	0
NZ_CP064364.1	VFG000971(gb|WP_011285611)	100.000	801	0
NZ_CP064364.1	VFG000971(gb|WP_011285611)	100.000	801	0
NZ_CP064364.1	VFG005431(gb|WP_011017965)	99.875	801	0
NZ_CP064364.1	VFG005431(gb|WP_011017965)	99.875	801	0
NZ_CP064364.1	VFG005410(gb|WP_010922721)	98.897	816	0
NZ_CP064364.1	VFG005407(gb|WP_011055059)	98.897	816	0
NZ_CP064364.1	VFG005415(gb|WP_010922721)	98.775	816	0
NZ_CP064364.1	VFG005414(gb|WP_010922721)	98.775	816	0
NZ_CP064364.1	VFG005413(gb|WP_010922721)	98.652	816	0
NZ_CP064364.1	VFG005412	98.529	816	0
NZ_CP064364.1	VFG005745(gb|WP_011285556)	100.000	774	0
NZ_CP064364.1	VFG005631(gb|WP_011888927)	98.874	799	0
NZ_CP064364.1	VFG005631(gb|WP_011888927)	87.013	847	0
NZ_CP064364.1	VFG005631(gb|WP_011888927)	85.226	731	0
NZ_CP064364.1	VFG005631(gb|WP_011888927)	82.362	669	0
NZ_CP064364.1	VFG005631(gb|WP_011888927)	86.145	166	0
NZ_CP064364.1	VFG005748(gb|WP_011054540)	99.612	774	0
NZ_CP064364.1	VFG005751(gb|WP_011888834)	99.483	774	0
NZ_CP064364.1	VFG005752(gb|WP_002989639)	99.354	774	0
NZ_CP064364.1	VFG005659(gb|WP_009880239)	100.000	756	0
NZ_CP064364.1	VFG005733(gb|WP_010921944)	100.000	753	0
NZ_CP064364.1	VFG005655(gb|WP_011285560)	99.868	756	0
NZ_CP064364.1	VFG005495(gb|WP_002983053)	100.000	753	0
NZ_CP064364.1	VFG000951(gb|WP_011054794)	99.868	756	0
NZ_CP064364.1	VFG005506(gb|WP_002983053)	99.867	753	0
NZ_CP064364.1	VFG005755(gb|WP_002984462)	98.708	774	0
NZ_CP064364.1	VFG005754(gb|WP_011017830)	98.708	774	0
NZ_CP064364.1	VFG005750(gb|WP_011528692)	98.708	774	0
NZ_CP064364.1	VFG005501(gb|WP_011184930)	99.602	753	0
NZ_CP064364.1	VFG005500(gb|WP_011528952)	99.469	753	0
NZ_CP064364.1	VFG005747(gb|WP_020905234)	98.450	774	0
NZ_CP064364.1	VFG005202(gb|WP_010922710)	100.000	725	0
NZ_CP064364.1	VFG005202(gb|WP_010922710)	100.000	428	0
NZ_CP064364.1	VFG005202(gb|WP_010922710)	90.686	204	0
NZ_CP064364.1	VFG005202(gb|WP_010922710)	79.828	233	0
NZ_CP064364.1	VFG005202(gb|WP_010922710)	81.046	153	0
NZ_CP064364.1	VFG042969(gb|WP_010921812)	100.000	714	0
NZ_CP064364.1	VFG005736(gb|WP_011054230)	98.274	753	0
NZ_CP064364.1	VFG005739(gb|WP_011889112)	98.141	753	0
NZ_CP064364.1	VFG005744(gb|WP_021340763)	98.008	753	0
NZ_CP064364.1	VFG005735(gb|WP_021775517)	97.875	753	0
NZ_CP064364.1	VFG000979(gb|WP_010921857)	100.000	705	0
NZ_CP064364.1	VFG005678(gb|WP_010921857)	99.858	705	0
NZ_CP064364.1	VFG000981(gb|WP_010922705)	100.000	702	0
NZ_CP064364.1	VFG005149(gb|WP_011185015)	97.613	754	0
NZ_CP064364.1	VFG005149(gb|WP_011185015)	99.367	316	0
NZ_CP064364.1	VFG005149(gb|WP_011185015)	95.455	220	0
NZ_CP064364.1	VFG005149(gb|WP_011185015)	94.884	215	0
NZ_CP064364.1	VFG005149(gb|WP_011185015)	93.617	94	0
NZ_CP064364.1	VFG005149(gb|WP_011185015)	90.526	95	0
NZ_CP064364.1	VFG005149(gb|WP_011185015)	89.000	100	0
NZ_CP064364.1	VFG000980(gb|WP_010921949)	100.000	699	0
NZ_CP064364.1	VFG000980(gb|WP_010921949)	78.248	331	0
NZ_CP064364.1	VFG005741(gb|WP_002990865)	97.477	753	0
NZ_CP064364.1	VFG005671(gb|WP_020833236)	99.574	705	0
NZ_CP064364.1	VFG005675(gb|WP_002991212)	99.433	705	0
NZ_CP064364.1	VFG005674	99.433	705	0
NZ_CP064364.1	VFG005672(gb|WP_011054152)	99.291	705	0
NZ_CP064364.1	VFG005677(gb|WP_041174247)	99.569	696	0
NZ_CP064364.1	VFG005647(gb|WP_011018114)	94.026	837	0
NZ_CP064364.1	VFG005647(gb|WP_011018114)	84.185	841	0
NZ_CP064364.1	VFG005647(gb|WP_011018114)	82.212	669	0
NZ_CP064364.1	VFG005738(gb|WP_021299376)	96.680	753	0
NZ_CP064364.1	VFG005740(gb|WP_021340582)	96.547	753	0
NZ_CP064364.1	VFG005687(gb|WP_011284554)	98.856	699	0
NZ_CP064364.1	VFG005687(gb|WP_011284554)	78.248	331	0
NZ_CP064364.1	VFG005635(gb|WP_011184800)	93.333	840	0
NZ_CP064364.1	VFG005635(gb|WP_011184800)	84.953	844	0
NZ_CP064364.1	VFG005635(gb|WP_011184800)	83.707	669	0
NZ_CP064364.1	VFG005743	96.149	753	0
NZ_CP064364.1	VFG005699(gb|WP_011529047)	97.863	702	0
NZ_CP064364.1	VFG000960(gb|WP_010922409)	100.000	654	0
NZ_CP064364.1	VFG000960(gb|WP_010922409)	91.209	91	0
NZ_CP064364.1	VFG000960(gb|WP_010922409)	91.209	91	0
NZ_CP064364.1	VFG005630(gb|WP_011888772)	92.527	843	0
NZ_CP064364.1	VFG005630(gb|WP_011888772)	83.852	1028	0
NZ_CP064364.1	VFG005630(gb|WP_011888772)	83.958	854	0
NZ_CP064364.1	VFG005630(gb|WP_011888772)	76.293	1025	0
NZ_CP064364.1	VFG042970(gb|WP_010921813)	100.000	648	0
NZ_CP064364.1	VFG005645(gb|WP_011017846)	88.124	1002	0
NZ_CP064364.1	VFG005645(gb|WP_011017846)	85.771	1005	0
NZ_CP064364.1	VFG005645(gb|WP_011017846)	84.652	834	0
NZ_CP064364.1	VFG005645(gb|WP_011017846)	88.663	344	0
NZ_CP064364.1	VFG005704(gb|WP_011018268)	96.875	704	0
NZ_CP064364.1	VFG005203(gb|WP_011285739)	96.765	711	0
NZ_CP064364.1	VFG005203(gb|WP_011285739)	95.932	590	0
NZ_CP064364.1	VFG005203(gb|WP_011285739)	79.612	206	0
NZ_CP064364.1	VFG005701(gb|WP_021340615)	96.307	704	0
NZ_CP064364.1	VFG005705(gb|WP_011285209)	95.739	704	0
NZ_CP064364.1	VFG005702(gb|WP_002987970)	95.597	704	0
NZ_CP064364.1	VFG005268(gb|WP_011528738)	97.248	654	0
NZ_CP064364.1	VFG005268(gb|WP_011528738)	96.703	91	0
NZ_CP064364.1	VFG005700(gb|WP_011889183)	95.028	704	0
NZ_CP064364.1	VFG005698	94.915	708	0
NZ_CP064364.1	VFG005641(gb|WP_002990017)	89.847	847	0
NZ_CP064364.1	VFG005641(gb|WP_002990017)	89.521	668	0
NZ_CP064364.1	VFG005641(gb|WP_002990017)	88.106	639	0
NZ_CP064364.1	VFG005641(gb|WP_002990017)	82.312	571	0
NZ_CP064364.1	VFG005641(gb|WP_002990017)	86.145	166	0
NZ_CP064364.1	VFG000950(gb|WP_011055052)	97.340	639	0
NZ_CP064364.1	VFG000950(gb|WP_011055052)	99.367	316	0
NZ_CP064364.1	VFG000950(gb|WP_011055052)	91.703	229	0
NZ_CP064364.1	VFG000950(gb|WP_011055052)	95.789	95	0
NZ_CP064364.1	VFG000950(gb|WP_011055052)	93.617	94	0
NZ_CP064364.1	VFG000950(gb|WP_011055052)	88.000	100	0
NZ_CP064364.1	VFG005628(gb|WP_011528782)	90.107	839	0
NZ_CP064364.1	VFG005628(gb|WP_011528782)	89.180	841	0
NZ_CP064364.1	VFG005628(gb|WP_011528782)	88.156	667	0
NZ_CP064364.1	VFG005628(gb|WP_011528782)	86.145	166	0
NZ_CP064364.1	VFG005150(gb|WP_002991230)	97.027	639	0
NZ_CP064364.1	VFG005150(gb|WP_002991230)	98.734	316	0
NZ_CP064364.1	VFG005150(gb|WP_002991230)	93.013	229	0
NZ_CP064364.1	VFG005150(gb|WP_002991230)	92.632	95	0
NZ_CP064364.1	VFG005150(gb|WP_002991230)	87.879	99	0
NZ_CP064364.1	VFG005619(gb|WP_011054675)	89.833	836	0
NZ_CP064364.1	VFG005619(gb|WP_011054675)	87.843	839	0
NZ_CP064364.1	VFG005619(gb|WP_011054675)	83.208	667	0
NZ_CP064364.1	VFG005619(gb|WP_011054675)	77.892	389	0
NZ_CP064364.1	VFG005430(gb|WP_021340119)	90.512	801	0
NZ_CP064364.1	VFG005430(gb|WP_021340119)	90.512	801	0
NZ_CP064364.1	VFG000967(gb|WP_010922450)	89.392	839	0
NZ_CP064364.1	VFG000967(gb|WP_010922450)	88.636	836	0
NZ_CP064364.1	VFG000967(gb|WP_010922450)	87.838	666	0
NZ_CP064364.1	VFG000967(gb|WP_010922450)	75.130	575	0
NZ_CP064364.1	VFG000967(gb|WP_010922450)	83.133	166	0
NZ_CP064364.1	VFG000966(gb|WP_010922225)	89.125	846	0
NZ_CP064364.1	VFG000966(gb|WP_010922225)	86.466	665	0
NZ_CP064364.1	VFG000966(gb|WP_010922225)	85.220	636	0
NZ_CP064364.1	VFG000966(gb|WP_010922225)	80.715	783	0
NZ_CP064364.1	VFG000966(gb|WP_010922225)	83.133	166	0
NZ_CP064364.1	VFG005625(gb|WP_023609821)	89.033	848	0
NZ_CP064364.1	VFG005625(gb|WP_023609821)	86.895	847	0
NZ_CP064364.1	VFG005625(gb|WP_023609821)	86.657	667	0
NZ_CP064364.1	VFG005625(gb|WP_023609821)	78.663	389	0
NZ_CP064364.1	VFG042967(gb|WP_011285358)	100.000	558	0
NZ_CP064364.1	VFG005658(gb|WP_023077916)	90.608	756	0
NZ_CP064364.1	VFG000955(gb|WP_011018277)	93.760	641	0
NZ_CP064364.1	VFG000955(gb|WP_011018277)	92.138	318	0
NZ_CP064364.1	VFG000955(gb|WP_011018277)	93.274	223	0
NZ_CP064364.1	VFG000955(gb|WP_011018277)	93.617	94	0
NZ_CP064364.1	VFG000955(gb|WP_011018277)	88.000	100	0
NZ_CP064364.1	VFG005452(gb|WP_011529033)	93.086	593	0
NZ_CP064364.1	VFG005452(gb|WP_011529033)	89.362	517	0
NZ_CP064364.1	VFG005148(gb|WP_011889190)	88.360	756	0
NZ_CP064364.1	VFG005148(gb|WP_011889190)	99.051	316	0
NZ_CP064364.1	VFG005455(gb|WP_002988009)	92.749	593	0
